Chrom,Start,End
23,135293180,135293279
23,135293280,135293379
23,135293380,135293479
23,135293480,135293596
23,136648346,136648446
23,136648447,136648546
23,136648547,136648646
23,136648647,136648776
23,136648777,136648877
23,136648878,136648977
23,136648978,136649077
23,136649078,136649177
23,136649178,136649277
23,136649278,136649377
23,136649378,136649477
23,136649478,136649577
23,136649578,136649677
23,136649678,136649777
23,136649778,136649877
23,136649878,136649990
23,136650982,136651082
23,136651083,136651182
23,136651183,136651293
23,136651972,136652072
23,136652073,136652172
23,136652173,136652305
23,136652306,136652406
23,136652407,136652506
23,136652507,136652606
23,136652607,136652706
23,136652707,136652806
23,136652807,136652906
23,136652907,136653006
23,136653007,136653106
23,136653107,136653206
23,136653207,136653306
23,136653307,136653406
23,136653407,136653506
23,136653507,136653606
23,136653607,136653706
23,136653707,136653806
23,136653807,136653906
23,136653907,136654006
23,136654007,136654106
23,136654107,136654259
23,138612842,138612942
23,138612943,138613061
23,138619097,138619197
23,138619198,138619297
23,138619298,138619400
23,138619427,138619527
23,138619528,138619634
23,138623152,138623252
23,138623253,138623352
23,138623353,138623425
23,138630447,138630547
23,138630548,138630647
23,138630648,138630711
23,138633137,138633237
23,138633238,138633337
23,138633338,138633480
23,138642827,138642927
23,138642928,138643027
23,138643028,138643105
23,138643602,138643702
23,138643703,138643802
23,138643803,138643902
23,138643903,138644002
23,138644003,138644102
23,138644103,138644202
23,138644203,138644285
23,138644286,138644386
23,138644387,138644486
23,138644487,138644586
23,138644587,138644686
23,138644687,138644786
23,138644787,138644886
23,138644887,138644986
23,138644987,138645086
23,138645087,138645186
23,138645187,138645286
23,138645287,138645386
23,138645387,138645486
23,138645487,138645617
23,141939962,141940062
23,141940063,141940162
23,146993396,146993496
23,146993697,146993821
23,147003376,147003476
23,147003477,147003571
23,147006986,147007086
23,147007087,147007225
23,147009766,147009866
23,147009867,147009968
23,147010101,147010201
23,147010202,147010301
23,147010302,147010406
23,147011416,147011516
23,147011517,147011616
23,147011617,147011716
23,147011717,147011844
23,147013861,147013961
23,147013962,147014061
23,147014062,147014161
23,147014162,147014261
23,147014262,147014360
23,147017941,147018041
23,147018042,147018141
23,147018142,147018211
23,147018926,147019026
23,147019027,147019185
23,147019541,147019641
23,147019642,147019746
23,147022021,147022121
23,147022122,147022244
23,147024576,147024676
23,147024677,147024776
23,147024777,147024918
23,147026316,147026416
23,147026417,147026516
23,147026517,147026652
23,147026981,147027081
23,147027082,147027220
23,147030131,147030231
23,147030232,147030331
23,147030332,147030431
23,147030432,147030531
23,147030532,147030631
23,147030632,147030731
23,147030732,147030831
23,147030832,147030931
23,147030932,147031031
23,147031032,147031131
23,147031132,147031231
23,147031232,147031331
23,147031332,147031431
23,147031432,147031531
23,147031532,147031631
23,147031632,147031731
23,147031732,147031831
23,147031832,147031931
23,147031932,147032031
23,147032032,147032131
23,147032132,147032231
23,147032232,147032331
23,147032332,147032431
23,147032432,147032531
23,147032532,147032631
23,147032632,147032724
23,150406295,150406395
23,150406396,150406512
23,152953730,152953829
23,152954030,152954129
23,152954130,152954229
23,152954230,152954329
23,152954894,152954994
23,152954995,152955094
23,152955095,152955194
23,152955195,152955294
23,152955295,152955394
23,152955395,152955494
23,152955495,152955594
23,152955595,152955694
23,152955695,152955794
23,152955795,152955894
23,152955895,152955994
23,152955995,152956094
23,152956095,152956194
23,152956195,152956294
23,152956295,152956394
23,152956395,152956494
23,152956495,152956594
23,152956595,152956694
23,152956695,152956794
23,152956795,152956894
23,152956895,152956994
23,152956995,152957094
23,152957095,152957194
23,152957195,152957294
23,152957295,152957394
23,152957395,152957494
23,152957495,152957594
23,152957595,152957694
23,152957695,152957794
23,152957795,152957894
23,152957895,152957994
23,152957995,152958094
23,152958095,152958194
23,152958195,152958294
23,152958295,152958394
23,152958395,152958494
23,152958495,152958594
23,152958595,152958694
23,152958695,152958794
23,152958795,152958894
23,152958895,152958994
23,152958995,152959094
23,152959095,152959194
23,152959195,152959294
23,152959295,152959394
23,152959395,152959494
23,152959495,152959594
23,152959595,152959694
23,152959695,152959794
23,152959795,152959894
23,152959895,152959994
23,152959995,152960094
23,152960095,152960194
23,152960195,152960294
23,152960295,152960394
23,152960395,152960494
23,152960495,152960594
23,152960595,152960694
23,152960695,152960794
23,152960795,152960939
23,152960940,152961040
23,152961041,152961140
23,152961141,152961240
23,152961241,152961340
23,152961341,152961440
23,152961441,152961540
23,152961541,152961640
23,152961641,152961740
23,152961741,152961840
23,152961841,152961940
23,152961941,152962048
23,152965947,152966047
23,152966048,152966147
23,152966148,152966247
23,152966248,152966340
23,152966341,152966480
23,152967411,152967511
23,152967512,152967612
23,152968339,152968439
23,152968440,152968563
23,152969363,152969463
23,152969464,152969599
23,152980946,152981046
23,152981047,152981194
23,152986276,152986376
23,152986377,152986477
23,152988557,152988657
23,152988658,152988793
23,152988912,152989012
23,152989013,152989112
23,152989113,152989212
23,152989213,152989312
23,152989313,152989412
23,152989413,152989512
23,152989513,152989612
23,152989613,152989712
23,152989713,152989812
23,152989813,152989912
23,152989913,152990012
23,152990113,152990251
23,152990323,152990423
23,152990424,152990523
23,152990524,152990648
23,152990649,152990749
23,152990750,152990849
23,152990850,152990949
23,152990950,152991049
23,152991050,152991149
23,152991150,152991249
23,152991250,152991349
23,152991350,152991449
23,152991450,152991549
23,152991550,152991685
23,152994614,152994714
23,152994715,152994814
23,152994815,152994954
23,153001494,153001594
23,153001595,153001694
23,153001695,153001794
23,153001795,153001894
23,153001895,153002020
23,153002529,153002629
23,153002630,153002784
23,153005464,153005564
23,153005565,153005664
23,153005665,153005780
23,153005977,153006077
23,153006078,153006223
23,153008390,153008490
23,153008491,153008575
23,153008624,153008724
23,153008725,153008850
23,153008892,153008992
23,153008993,153009092
23,153009093,153009192
23,153009193,153009257
23,153009258,153009358
23,153009359,153009458
23,153009459,153009558
23,153009559,153009658
23,153009659,153009758
23,153009759,153009858
23,153009859,153009958
23,153009959,153010058
23,153010059,153010216
23,153576900,153577000
23,153577001,153577132
23,153577133,153577233
23,153577234,153577333
23,153577334,153577487
23,153577658,153577758
23,153577759,153577858
23,153577859,153577958
23,153577959,153578058
23,153578059,153578158
23,153578159,153578317
23,153578323,153578423
23,153578424,153578523
23,153578524,153578666
23,153579198,153579298
23,153579299,153579398
23,153579399,153579480
23,153579863,153579963
23,153579964,153580063
23,153580064,153580138
23,153580178,153580278
23,153580279,153580378
23,153580379,153580478
23,153580479,153580578
23,153580579,153580678
23,153580679,153580778
23,153580779,153580878
23,153580879,153580978
23,153580979,153581078
23,153581079,153581178
23,153581179,153581278
23,153581279,153581378
23,153581379,153581478
23,153581479,153581578
23,153581579,153581678
23,153581679,153581778
23,153581779,153581878
23,153581879,153581978
23,153581979,153582078
23,153582079,153582188
23,153582203,153582303
23,153582304,153582403
23,153582404,153582503
23,153582504,153582603
23,153582604,153582703
23,153582704,153582803
23,153582804,153582903
23,153582904,153583003
23,153583004,153583103
23,153583104,153583203
23,153583204,153583303
23,153583304,153583403
23,153583404,153583524
23,153585528,153585628
23,153585629,153585728
23,153585729,153585828
23,153585829,153585928
23,153585929,153586065
23,153586483,153586583
23,153586584,153586683
23,153586684,153586783
23,153586784,153586883
23,153586884,153587007
23,153587268,153587368
23,153587369,153587468
23,153587469,153587568
23,153587569,153587668
23,153587669,153587768
23,153587769,153587868
23,153587869,153587968
23,153587969,153588068
23,153588069,153588168
23,153588169,153588268
23,153588269,153588368
23,153588369,153588468
23,153588469,153588568
23,153588569,153588668
23,153588669,153588768
23,153588769,153588868
23,153588869,153588968
23,153588969,153589039
23,153589593,153589693
23,153589694,153589793
23,153589794,153589893
23,153589894,153589993
23,153589994,153590093
23,153590094,153590229
23,153590273,153590373
23,153590374,153590473
23,153590474,153590573
23,153590574,153590673
23,153590674,153590773
23,153590774,153590873
23,153590874,153590973
23,153590974,153591073
23,153591074,153591223
23,153592308,153592408
23,153592409,153592508
23,153592509,153592608
23,153592609,153592708
23,153592709,153592808
23,153592809,153592908
23,153592909,153593008
23,153593009,153593108
23,153593109,153593208
23,153593209,153593308
23,153593309,153593416
23,153593418,153593518
23,153593519,153593618
23,153593619,153593718
23,153593719,153593818
23,153593819,153593948
23,153594308,153594408
23,153594409,153594508
23,153594509,153594608
23,153594609,153594708
23,153594709,153594808
23,153594809,153594908
23,153594909,153595008
23,153595009,153595108
23,153595109,153595208
23,153595209,153595301
23,153595688,153595788
23,153595789,153595888
23,153595889,153595988
23,153595989,153596088
23,153596089,153596188
23,153596189,153596288
23,153596289,153596388
23,153596389,153596488
23,153596489,153596551
23,153599163,153599263
23,153599264,153599363
23,153599364,153599463
23,153599464,153599563
23,153599564,153599684
23,153602798,153602898
23,153602899,153602998
23,153607597,153607697
23,153607698,153607772
23,153607773,153607873
23,153607874,153607973
23,153607974,153608073
23,153608074,153608173
23,153608174,153608273
23,153608274,153608373
23,153608374,153608459
23,153608518,153608618
23,153608619,153608718
23,153608719,153608798
23,153609033,153609133
23,153609134,153609233
23,153609234,153609333
23,153609334,153609433
23,153609434,153609533
23,153609534,153609640
23,153609641,153609741
23,153609742,153609883
23,153626495,153626595
23,153626596,153626695
23,153626696,153626795
23,153626796,153626895
23,153626896,153626958
23,153627603,153627703
23,153627704,153627803
23,153627804,153627903
23,153627904,153628010
23,153628068,153628168
23,153628169,153628268
23,153628269,153628357
23,153628729,153628829
23,153628830,153628929
23,153628930,153629029
23,153629030,153629129
23,153629130,153629229
23,153629230,153629329
23,153629330,153629429
23,153629430,153629529
23,153629530,153629629
23,153629630,153629729
23,153629730,153629829
23,153629830,153629929
23,153629930,153630029
23,153630030,153630129
23,153630130,153630229
23,153630230,153630329
23,153630330,153630429
23,153630430,153630529
23,153630530,153630629
23,153630630,153630755
23,153631528,153631628
23,153631629,153631728
23,153631729,153631828
23,153631829,153631928
23,153631929,153632028
23,153632029,153632113
23,153759605,153759705
23,153759706,153759805
23,153759806,153759905
23,153759906,153760005
23,153760006,153760142
23,153760143,153760243
23,153760244,153760343
23,153760344,153760443
23,153760444,153760543
23,153760544,153760643
23,153760644,153760743
23,153760744,153760843
23,153760844,153760943
23,153760944,153761043
23,153761044,153761143
23,153761144,153761243
23,153761244,153761343
23,153761344,153761420
23,153761708,153761808
23,153761809,153761959
23,153762168,153762268
